"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms"
"2025-11-03 11:09:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","9",,,,,,,,
"2025-11-03 11:09:46","ARCO-PE0BVQVP","andreiasousa","Desconhecida","ND","0.0.0.0","Desconhecido","0.0.0.0","meet.google.com","6","True","100","Excelente","192.168.113.254","1","200.244.80.153","2","200.244.211.235","43","200.244.18.8","45","201.39.52.58","45","142.250.213.133","46"
"2025-11-03 11:10:07","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","15","True","55","Aceitável","192.168.113.254","2","200.244.80.153","2","200.244.211.235","46","200.244.18.8","45","201.39.52.58","46","142.250.213.133","47"
"2025-11-03 11:10:42","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","6","True","100","Excelente","192.168.113.254","2",,,"200.244.211.235","48","200.244.18.8","51","201.39.52.58","45","142.250.213.133","46"
"2025-11-03 11:12:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","15","True","100","Excelente","192.168.0.1","2","201.6.75.89","5","201.6.64.230","6","142.250.175.238","7","142.251.69.139","6","142.250.230.117","6"
"2025-11-03 11:12:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","58","True","100","Excelente","165.225.214.98","10","8.243.34.13","14","8.243.145.162","11","172.253.50.119","9","142.250.237.129","12","142.251.134.174","11"
"2025-11-03 11:12:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","58","True","100","Excelente","165.225.214.102","55","8.243.34.13","69","8.243.145.162","52","142.250.232.69","50","216.239.56.208","51","209.85.252.68","51"
"2025-11-03 11:12:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.172","8",,,"74.125.52.64","10"
"2025-11-03 11:12:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","78","True","67","Aceitável",,,"177.195.26.9","8",,,,,"200.244.211.235","66","200.244.18.8","66"
"2025-11-03 11:12:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","15","True","100","Excelente","172.18.50.1","1","177.135.92.218","4",,,"152.255.161.166","9",,,"74.125.52.64","9"
"2025-11-03 11:13:15","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","45","201.61.35.194","6","72.14.220.222","4","142.251.238.17","4","192.178.253.79","5","172.217.162.14","5"
"2025-11-03 11:15:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","18","True","100","Excelente","192.168.0.1","5","201.6.75.89","8","201.6.64.230","7","142.250.175.238","7","142.251.69.137","7","192.178.110.191","5"
"2025-11-03 11:15:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","57","True","100","Excelente","165.225.214.102","52","8.243.34.13","53","8.243.145.162","53","142.250.232.69","50","216.239.56.208","51","209.85.252.68","52"
"2025-11-03 11:15:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","19","True","100","Excelente","165.225.214.97","15","8.243.34.13","16","8.243.145.162","14","172.253.50.119","16","108.170.235.139","13","172.217.28.174","17"
"2025-11-03 11:15:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","12","True","100","Excelente","10.50.112.1","1","201.61.35.194","3","72.14.220.222","4","142.251.238.17","19","172.253.53.127","4","172.217.172.142","5"
"2025-11-03 11:15:09","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","10","142.251.69.137","11"
"2025-11-03 11:15:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"74.125.52.64","8"
"2025-11-03 11:15:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","20","True","100","Excelente",,,"177.135.92.218","3","152.255.145.18","3",,,,,"74.125.52.64","9"
"2025-11-03 11:15:09","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","81","True","70","Bom",,,"177.195.26.9","9",,,,,"200.244.211.235","66","200.244.18.8","65"
"2025-11-03 11:18:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","19","True","100","Excelente","192.168.0.1","5","201.6.75.89","5",,,"142.250.175.238","6","142.251.69.137","7","192.178.110.191","7"
"2025-11-03 11:18:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","22","True","100","Excelente","165.225.214.97","12","8.243.34.13","14","8.243.145.162","16","172.253.50.119","14","108.170.235.139","14","172.217.28.174","16"
"2025-11-03 11:18:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","21","True","100","Excelente","172.18.50.1","2","177.135.92.218","4","152.255.145.18","3","187.100.60.229","38",,,"74.125.52.64","8"
"2025-11-03 11:18:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","62","True","100","Excelente","165.225.214.102","51","8.243.34.13","55","8.243.145.162","75","142.250.232.69","54","216.239.56.208","54","209.85.252.68","70"
"2025-11-03 11:18:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","1","201.61.35.194","3","72.14.220.222","4","142.251.238.17","4","172.253.53.127","4","172.217.172.142","4"
"2025-11-03 11:18:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","84","True","70","Bom",,,"177.195.26.9","15",,,,,"200.244.211.235","66","200.244.18.8","65"
"2025-11-03 11:18:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","1",,,,,,,"74.125.52.64","7"
"2025-11-03 11:21:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","29","True","100","Excelente","192.168.0.1","4","201.6.75.89","6","201.6.64.230","7","142.250.175.238","9","142.251.69.139","9","192.178.253.65","6"
"2025-11-03 11:21:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","22","True","100","Excelente","192.168.1.1","1","100.120.32.77","6","100.120.31.153","13","100.120.26.35","10","72.14.198.152","10","142.251.69.137","10"
"2025-11-03 11:21:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","60","True","100","Excelente","165.225.214.102","54","8.243.34.13","62","8.243.145.162","51","142.250.232.69","58","216.239.56.208","51","209.85.252.68","53"
"2025-11-03 11:21:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","27","True","100","Excelente","172.18.50.1","1","177.135.92.218","6","152.255.145.18","5","187.100.60.229","14",,,"74.125.52.64","9"
"2025-11-03 11:21:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","96","True","69","Aceitável",,,"177.195.26.9","8",,,,,"200.244.211.235","66","200.244.18.8","67"
"2025-11-03 11:21:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"74.125.52.64","8"
"2025-11-03 11:24:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","26","True","100","Excelente","192.168.0.1","4","201.6.75.89","5","201.6.64.230","7","142.250.175.238","5","142.251.69.139","6","192.178.253.65","6"
"2025-11-03 11:24:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","12","8.243.34.13","15","8.243.145.162","15","172.253.50.119","16","108.170.235.139","16","172.217.28.174","15"
"2025-11-03 11:24:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","14","100.120.26.35","11","72.14.198.152","9","142.251.69.137","13"
"2025-11-03 11:24:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","66","True","100","Excelente","165.225.214.102","82","8.243.34.13","53","8.243.145.162","53","142.250.232.69","50","216.239.56.208","52","209.85.252.68","51"
"2025-11-03 11:24:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","7","True","100","Excelente","10.50.112.1","2","201.61.35.194","22","74.125.52.64","4","192.178.82.55","4","192.178.110.179","11","172.217.29.238","4"
"2025-11-03 11:24:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","79","True","68","Aceitável",,,"177.195.26.9","9",,,,,"200.244.211.235","67","200.244.18.8","75"
"2025-11-03 11:24:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","5",,,,,,,"74.125.52.64","9"
"2025-11-03 11:27:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","44","True","100","Excelente","192.168.0.1","4","201.6.75.89","5","201.6.64.230","7","142.250.175.238","8","142.251.69.139","7","108.170.238.181","6"
"2025-11-03 11:27:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","14","True","100","Excelente","172.18.50.1","9","177.135.92.218","3","152.255.145.18","3","187.100.60.229","9",,,"74.125.52.64","9"
"2025-11-03 11:27:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","56","True","100","Excelente","165.225.214.102","50","8.243.34.13","52","8.243.145.162","51","172.253.76.23","59","142.250.238.249","51","172.217.30.142","52"
"2025-11-03 11:27:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","26","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","13","100.120.26.35","9","72.14.198.152","10","142.251.69.137","11"
"2025-11-03 11:27:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","19","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"72.14.220.222","9"
"2025-11-03 11:27:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","8","74.125.52.64","3","142.250.63.175","4","209.85.245.67","5","142.250.219.238","12"
"2025-11-03 11:27:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","76","True","100","Excelente",,,"177.195.26.9","71",,,,,"200.244.211.235","65","200.244.18.8","64"
"2025-11-03 11:30:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","13","True","100","Excelente","192.168.0.1","2","201.6.75.89","6","201.6.64.230","7","142.250.175.238","6","142.251.69.139","8","108.170.238.181","6"
"2025-11-03 11:30:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","57","True","100","Excelente","165.225.214.102","54","8.243.34.13","55","8.243.145.162","59","172.253.50.119","52","74.125.242.191","72","172.217.28.142","52"
"2025-11-03 11:30:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","20","True","100","Excelente","192.168.1.1","3","100.120.32.77","5","100.120.31.153","10","100.120.26.35","9","72.14.198.152","14","142.251.69.137","15"
"2025-11-03 11:30:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","8","True","100","Excelente","10.50.112.1","1","201.61.35.194","3","74.125.52.64","5","142.250.63.175","4","209.85.245.67","4","142.250.219.238","4"
"2025-11-03 11:30:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.172","8",,,"74.125.52.64","8"
"2025-11-03 11:30:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","15","True","100","Excelente","172.18.50.1","2","177.135.92.218","4",,,,,,,"74.125.52.64","9"
"2025-11-03 11:27:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","20","True","100","Excelente","165.225.214.97","13",,,,,,,,,,
"2025-11-03 11:33:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","17","True","100","Excelente","192.168.0.1","3","201.6.75.89","5","201.6.64.230","9","142.250.175.238","6","142.251.69.139","7","108.170.238.181","9"
"2025-11-03 11:33:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente","172.18.50.1","1","177.135.92.218","3","152.255.145.18","2","187.100.60.229","11",,,"74.125.52.64","8"
"2025-11-03 11:33:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","16","True","100","Excelente","192.168.1.1","3","100.120.32.77","4","100.120.31.153","9","100.120.26.35","10","72.14.198.152","24","142.251.69.137","33"
"2025-11-03 11:33:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","3","74.125.52.64","3","142.250.63.175","3","209.85.245.67","4","142.250.219.238","4"
"2025-11-03 11:33:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.172","9",,,"74.125.52.64","9"
"2025-11-03 11:33:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","82","True","100","Excelente",,,"177.195.26.9","7",,,,,"200.244.211.235","64","200.244.18.8","64"
"2025-11-03 11:36:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","60","True","100","Excelente","165.225.214.102","57","8.243.34.13","84","8.243.145.162","59","142.250.232.127","53","192.178.110.203","57","172.217.30.78","55"
"2025-11-03 11:36:05","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","16","True","100","Excelente","192.168.0.1","4","201.6.75.89","4","201.6.64.230","10","142.250.175.238","10","142.251.69.139","7","108.170.238.181","6"
"2025-11-03 11:36:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","21","True","100","Excelente",,,"100.120.32.77","5","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 11:36:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","5",,,"152.255.161.172","9",,,"74.125.52.64","9"
"2025-11-03 11:36:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","3",,,"152.255.161.166","8",,,"74.125.52.64","13"
"2025-11-03 11:39:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","27","True","100","Excelente","192.168.0.1","2","201.6.75.89","5","201.6.64.230","10","142.250.175.238","8","142.251.69.139","8","108.170.238.181","7"
"2025-11-03 11:39:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","16","True","100","Excelente","192.168.1.1","10","100.120.32.77","4","100.120.31.153","10","100.120.26.35","10","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 11:39:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","7",,,"152.255.161.172","10",,,"74.125.52.64","8"
"2025-11-03 11:39:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","8","True","100","Excelente","10.50.112.1","1","201.61.35.194","28","74.125.52.64","4","142.251.228.185","5","142.250.237.131","4","172.217.30.110","4"
"2025-11-03 11:39:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","61","True","70","Bom","192.168.113.254","8",,,"200.244.211.235","45","200.244.18.8","63","201.39.52.58","47","142.250.214.29","51"
"2025-11-03 11:39:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","100","Excelente",,,"177.195.26.9","7",,,,,"200.244.211.235","60","200.244.18.8","62"
"2025-11-03 11:39:02","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","72","True","100","Excelente","172.18.50.1","5","177.135.92.218","7","152.255.145.18","5",,,,,"74.125.52.64","9"
"2025-11-03 11:40:31","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","7","True","100","Excelente","192.168.0.1","3","201.6.72.9","20","72.14.196.224","14","142.250.58.251","15","192.178.253.75","14","172.217.172.46","13"
"2025-11-03 11:42:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","21","True","100","Excelente","192.168.0.1","3","201.6.75.89","9","201.6.64.230","6","142.250.175.238","9","142.251.69.139","8","108.170.238.181","6"
"2025-11-03 11:42:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","62","True","100","Excelente","165.225.214.102","51","8.243.34.13","55","8.243.145.162","50","172.253.76.23","53","142.250.238.249","50","172.217.30.142","52"
"2025-11-03 11:42:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","26","True","100","Excelente",,,"177.135.92.218","4","152.255.149.188","1","152.255.161.172","8",,,"74.125.52.64","9"
"2025-11-03 11:42:07","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","22","True","100","Excelente","165.225.214.97","13","8.243.34.13","18","8.243.145.162","13","172.253.50.119","14","108.170.235.139","16","172.217.28.174","15"
"2025-11-03 11:42:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","31","True","100","Excelente","10.50.112.1","1","201.61.35.194","6","74.125.52.64","6","142.251.228.185","7","142.250.237.131","5","172.217.30.110","6"
"2025-11-03 11:42:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","22","True","100","Excelente","172.18.50.1","1","177.135.92.218","3","152.255.145.18","3","187.100.60.229","10",,,"74.125.52.64","9"
"2025-11-03 11:42:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","61","200.244.18.8","62"
"2025-11-03 11:45:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","16","True","100","Excelente","192.168.0.1","4","201.6.75.89","6","201.6.64.230","7","142.250.175.238","10","142.251.69.141","8","142.251.79.107","6"
"2025-11-03 11:45:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","58","True","100","Excelente","165.225.214.102","54","8.243.34.13","57","8.243.145.162","53","142.250.232.127","52","192.178.110.203","53","172.217.30.78","53"
"2025-11-03 11:45:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","12","True","100","Excelente",,,"177.135.92.218","1",,,"152.255.203.156","7",,,"74.125.52.64","8"
"2025-11-03 11:45:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","9","74.125.52.64","23",,,"142.250.208.13","4","172.217.28.206","4"
"2025-11-03 11:45:09","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","77","True","69","Aceitável",,,"177.195.26.9","8",,,"200.244.80.14","17","200.244.211.235","64","200.244.18.8","65"
"2025-11-03 11:45:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","22","True","100","Excelente","172.18.50.1","2","177.135.92.218","4","152.255.145.18","3",,,,,,
"2025-11-03 11:48:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","17","True","100","Excelente","192.168.0.1","3","201.6.75.89","4","201.6.64.230","6","142.250.175.238","6","142.251.69.141","6","142.251.79.107","8"
"2025-11-03 11:48:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","79","True","69","Aceitável",,,"177.195.26.9","21","200.244.81.165","21","200.244.211.235","64","200.244.18.8","86","201.39.52.58","63"
"2025-11-03 11:48:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","18","True","100","Excelente","165.225.214.97","13","8.243.34.13","17","8.243.145.162","14","172.253.50.119","16","108.170.235.139","14","172.217.28.174","15"
"2025-11-03 11:48:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","15","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","10","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 11:48:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","18","True","100","Excelente","172.18.50.1","2","177.135.92.218","4","152.255.145.18","2","187.100.60.229","10",,,"74.125.52.64","8"
"2025-11-03 11:48:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","4","74.125.52.64","3","192.178.82.55","5","192.178.110.191","4","172.217.29.206","5"
"2025-11-03 11:48:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","25","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"74.125.52.64","9"
"2025-11-03 11:51:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","19","True","100","Excelente","192.168.0.1","2","201.6.72.9","14","72.14.196.224","17","142.250.58.249","12","142.250.208.13","13","172.217.28.206","14"
"2025-11-03 11:51:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","18","True","100","Excelente","192.168.0.1","4","201.6.75.89","5","201.6.64.230","8","142.250.175.238","10","142.251.69.141","8","108.170.231.65","7"
"2025-11-03 11:51:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","78","True","69","Aceitável",,,"177.195.26.9","8",,,"200.244.211.235","62","200.244.18.8","64","201.39.52.58","63"
